timestamp,Variable1,Variable2,Variable3,target
6/17/2017 16:25,US6,SSD,Commercial,0
,,,,
6/17/2017 16:25,US7,HDD,PCI,393
,,,,
6/17/2017 17:26,AP5,HDD,Commercial,267
,,,,
6/17/2017 17:26,EM3,HDD,Commercial,1282
,,,,
6/17/2017 17:26,EM3,SSD,Commercial,1728
,,,,
6/17/2017 17:26,SYD10,HDD,Commercial,1544
,,,,
6/17/2017 17:26,SYD10,SSD,Commercial,14
,,,,
6/17/2017 17:26,US2,HDD,Commercial,4819
,,,,
6/17/2017 17:26,US2,SSD,Commercial,2579
,,,,
6/17/2017 17:26,US2,SSD,Commercial,15
,,,,
6/17/2017 17:26,US6,HDD,Commercial,24
,,,,
6/17/2017 17:26,US6,SSD,Commercial,0
,,,,
6/17/2017 17:26,US7,HDD,PCI,392
,,,,
6/17/2017 18:25,AP5,HDD,Commercial,264
,,,,
6/17/2017 18:25,EM3,HDD,Commercial,1280
,,,,
6/17/2017 18:25,EM3,SSD,Commercial,1728
,,,,
6/17/2017 18:25,SYD10,HDD,Commercial,1542
,,,,
6/17/2017 18:25,SYD10,SSD,Commercial,14
,,,,
6/17/2017 18:25,US2,HDD,Commercial,4815
,,,,
6/17/2017 18:25,US2,SSD,Commercial,2579
,,,,
6/17/2017 18:25,US2,SSD,Commercial,15
,,,,
6/17/2017 18:25,US6,HDD,Commercial,29
,,,,
6/17/2017 18:25,US6,SSD,Commercial,0
,,,,
6/17/2017 18:25,US7,HDD,PCI,391
,,,,
6/17/2017 19:25,AP5,HDD,Commercial,267
,,,,
6/17/2017 19:25,EM3,HDD,Commercial,1279
,,,,
6/17/2017 19:25,EM3,SSD,Commercial,1728
,,,,
6/17/2017 19:25,SYD10,HDD,Commercial,1539
,,,,
6/17/2017 19:25,SYD10,SSD,Commercial,14
,,,,
6/17/2017 19:25,US2,HDD,Commercial,4811
,,,,
6/17/2017 19:25,US2,SSD,Commercial,2579
,,,,
6/17/2017 19:25,US2,SSD,Commercial,15
,,,,
6/17/2017 19:25,US6,HDD,Commercial,28
,,,,
6/17/2017 19:25,US6,SSD,Commercial,0
,,,,
6/17/2017 19:25,US7,HDD,PCI,391
,,,,
6/17/2017 20:26,AP5,HDD,Commercial,266
,,,,
6/17/2017 20:26,EM3,HDD,Commercial,1279
,,,,
6/17/2017 20:26,EM3,SSD,Commercial,1728
,,,,
6/17/2017 20:26,SYD10,HDD,Commercial,1535
,,,,
6/17/2017 20:26,SYD10,SSD,Commercial,14
,,,,
6/17/2017 20:26,US2,HDD,Commercial,4812
,,,,
6/17/2017 20:26,US2,SSD,Commercial,2579
,,,,
6/17/2017 20:26,US2,SSD,Commercial,15
,,,,
6/17/2017 20:26,US6,HDD,Commercial,27
,,,,
6/17/2017 20:26,US6,SSD,Commercial,1
,,,,
6/17/2017 20:26,US7,HDD,PCI,391
,,,,
6/17/2017 21:26,AP5,HDD,Commercial,268
,,,,
6/17/2017 21:26,EM3,HDD,Commercial,1287
,,,,
6/17/2017 21:26,EM3,SSD,Commercial,1728
,,,,
6/17/2017 21:26,SYD10,HDD,Commercial,1538
,,,,
6/17/2017 21:26,SYD10,SSD,Commercial,14
,,,,
6/17/2017 21:26,US2,HDD,Commercial,4811
,,,,
6/17/2017 21:26,US2,SSD,Commercial,2579
,,,,
6/17/2017 21:26,US2,SSD,Commercial,27
,,,,
6/17/2017 21:26,US6,HDD,Commercial,24
,,,,
6/17/2017 21:26,US6,SSD,Commercial,0
,,,,
6/17/2017 21:26,US7,HDD,PCI,393
,,,,
6/17/2017 22:25,AP5,HDD,Commercial,264
,,,,
6/17/2017 22:25,EM3,HDD,Commercial,1280
,,,,
6/17/2017 22:25,EM3,SSD,Commercial,1728
,,,,
6/17/2017 22:25,SYD10,HDD,Commercial,1538
,,,,
6/17/2017 22:25,SYD10,SSD,Commercial,14
,,,,
6/17/2017 22:25,US2,HDD,Commercial,4804
,,,,
6/17/2017 22:25,US2,SSD,Commercial,2579
,,,,
6/17/2017 22:25,US2,SSD,Commercial,27
,,,,
6/17/2017 22:25,US6,HDD,Commercial,24
,,,,
6/17/2017 22:25,US6,SSD,Commercial,0
,,,,
6/17/2017 22:25,US7,HDD,PCI,393
,,,,
6/17/2017 23:25,AP5,HDD,Commercial,272
,,,,
6/17/2017 23:25,EM3,HDD,Commercial,1281
,,,,
6/17/2017 23:25,EM3,SSD,Commercial,1728
,,,,
6/17/2017 23:25,SYD10,HDD,Commercial,1536
,,,,
6/17/2017 23:25,SYD10,SSD,Commercial,14
,,,,
6/17/2017 23:25,US2,HDD,Commercial,4812
,,,,
6/17/2017 23:25,US2,SSD,Commercial,2579
,,,,
6/17/2017 23:25,US2,SSD,Commercial,27
,,,,
6/17/2017 23:25,US6,HDD,Commercial,24
,,,,
6/17/2017 23:25,US6,SSD,Commercial,0
,,,,
6/17/2017 23:25,US7,HDD,PCI,392
,,,,
6/18/2017 0:25,AP5,HDD,Commercial,265
,,,,
6/18/2017 0:25,EM3,HDD,Commercial,1283
,,,,
6/18/2017 0:25,EM3,SSD,Commercial,1728
,,,,
6/18/2017 0:25,SYD10,HDD,Commercial,1542
,,,,
6/18/2017 0:25,SYD10,SSD,Commercial,14
,,,,
6/18/2017 0:25,US2,HDD,Commercial,4806
,,,,
6/18/2017 0:25,US2,SSD,Commercial,2579
,,,,
6/18/2017 0:25,US2,SSD,Commercial,27
,,,,
6/18/2017 0:25,US6,HDD,Commercial,24
,,,,
6/18/2017 0:25,US6,SSD,Commercial,0
,,,,
6/18/2017 0:25,US7,HDD,PCI,391
,,,,
6/18/2017 1:26,AP5,HDD,Commercial,268
,,,,
6/18/2017 1:26,EM3,HDD,Commercial,1286
,,,,
6/18/2017 1:26,EM3,SSD,Commercial,1728
,,,,
6/18/2017 1:26,SYD10,HDD,Commercial,1537
,,,,
6/18/2017 1:26,SYD10,SSD,Commercial,14
,,,,
6/18/2017 1:26,US2,HDD,Commercial,4813
,,,,
6/18/2017 1:26,US2,SSD,Commercial,2579
,,,,
6/18/2017 1:26,US2,SSD,Commercial,27
,,,,
6/18/2017 1:26,US6,HDD,Commercial,26
,,,,
6/18/2017 1:26,US6,SSD,Commercial,0
,,,,
6/18/2017 1:26,US7,HDD,PCI,392
,,,,
6/18/2017 2:25,AP5,HDD,Commercial,268
,,,,
6/18/2017 2:25,EM3,HDD,Commercial,1286
,,,,
6/18/2017 2:25,EM3,SSD,Commercial,1728
,,,,
6/18/2017 2:25,SYD10,HDD,Commercial,1535
,,,,
6/18/2017 2:25,SYD10,SSD,Commercial,14
,,,,
6/18/2017 2:25,US2,HDD,Commercial,4813
,,,,
6/18/2017 2:25,US2,SSD,Commercial,2579
,,,,
6/18/2017 2:25,US2,SSD,Commercial,27
,,,,
6/18/2017 2:25,US6,HDD,Commercial,27
,,,,
6/18/2017 2:25,US6,SSD,Commercial,0
,,,,
6/18/2017 2:25,US7,HDD,PCI,391
,,,,
6/18/2017 3:25,AP5,HDD,Commercial,268
,,,,
6/18/2017 3:25,EM3,HDD,Commercial,1285
,,,,
6/18/2017 3:25,EM3,SSD,Commercial,1728
,,,,
6/18/2017 3:25,SYD10,HDD,Commercial,1539
,,,,
6/18/2017 3:25,SYD10,SSD,Commercial,14
,,,,
6/18/2017 3:25,US2,HDD,Commercial,4817
,,,,
6/18/2017 3:25,US2,SSD,Commercial,2579
,,,,
6/18/2017 3:25,US2,SSD,Commercial,30
,,,,
6/18/2017 3:25,US6,HDD,Commercial,28
,,,,
6/18/2017 3:25,US6,SSD,Commercial,0
,,,,
6/18/2017 3:25,US7,HDD,PCI,391
,,,,
6/18/2017 4:26,AP5,HDD,Commercial,265
,,,,
6/18/2017 4:26,EM3,HDD,Commercial,1286
,,,,
6/18/2017 4:26,EM3,SSD,Commercial,1728
,,,,
6/18/2017 4:26,SYD10,HDD,Commercial,1542
,,,,
6/18/2017 4:26,SYD10,SSD,Commercial,14
,,,,
6/18/2017 4:26,US2,HDD,Commercial,4820
,,,,
6/18/2017 4:26,US2,SSD,Commercial,2579
,,,,
6/18/2017 4:26,US2,SSD,Commercial,27
,,,,
6/18/2017 4:26,US6,HDD,Commercial,27
,,,,
6/18/2017 4:26,US6,SSD,Commercial,0
,,,,
6/18/2017 4:26,US7,HDD,PCI,393
,,,,
6/18/2017 5:25,AP5,HDD,Commercial,268
,,,,
6/18/2017 5:25,EM3,HDD,Commercial,1287
,,,,
6/18/2017 5:25,EM3,SSD,Commercial,1728
,,,,
6/18/2017 5:25,SYD10,HDD,Commercial,1545
,,,,
6/18/2017 5:25,SYD10,SSD,Commercial,14
,,,,
6/18/2017 5:25,US2,HDD,Commercial,4829
,,,,
6/18/2017 5:25,US2,SSD,Commercial,2579
,,,,
6/18/2017 5:25,US2,SSD,Commercial,27
,,,,
6/18/2017 5:25,US6,HDD,Commercial,23
,,,,
6/18/2017 5:25,US6,SSD,Commercial,0
,,,,
6/18/2017 5:25,US7,HDD,PCI,392
,,,,
6/18/2017 6:24,AP5,HDD,Commercial,264
,,,,
6/18/2017 6:24,EM3,HDD,Commercial,1288
,,,,
6/18/2017 6:24,EM3,SSD,Commercial,1728
,,,,
6/18/2017 6:24,SYD10,HDD,Commercial,1538
,,,,
6/18/2017 6:24,SYD10,SSD,Commercial,14
,,,,
6/18/2017 6:24,US2,HDD,Commercial,4854
,,,,
6/18/2017 6:24,US2,SSD,Commercial,2579
,,,,
6/18/2017 6:24,US2,SSD,Commercial,27
,,,,
6/18/2017 6:24,US6,HDD,Commercial,25
,,,,
6/18/2017 6:24,US6,SSD,Commercial,0
,,,,
6/18/2017 6:24,US7,HDD,PCI,391
,,,,
6/18/2017 7:08,AP5,HDD,Commercial,267
,,,,
6/18/2017 7:08,EM3,HDD,Commercial,1286
,,,,
6/18/2017 7:08,EM3,SSD,Commercial,1728
,,,,
6/18/2017 7:08,SYD10,HDD,Commercial,1537
,,,,
6/18/2017 7:08,SYD10,SSD,Commercial,14
,,,,
6/18/2017 7:08,US2,HDD,Commercial,4856
,,,,
6/18/2017 7:08,US2,SSD,Commercial,2580
,,,,
6/18/2017 7:08,US2,SSD,Commercial,27
,,,,
6/18/2017 7:08,US6,HDD,Commercial,26
,,,,
6/18/2017 7:08,US6,SSD,Commercial,0
,,,,
6/18/2017 7:08,US7,HDD,PCI,391
,,,,
6/18/2017 8:08,AP5,HDD,Commercial,266
,,,,
6/18/2017 8:08,EM3,HDD,Commercial,1286
,,,,
6/18/2017 8:08,EM3,SSD,Commercial,1728
,,,,
6/18/2017 8:08,SYD10,HDD,Commercial,1537
,,,,
6/18/2017 8:08,SYD10,SSD,Commercial,14
,,,,
6/18/2017 8:08,US2,HDD,Commercial,4850
,,,,
6/18/2017 8:08,US2,SSD,Commercial,2579
,,,,
6/18/2017 8:08,US2,SSD,Commercial,27
,,,,
6/18/2017 8:08,US6,HDD,Commercial,30
,,,,
6/18/2017 8:08,US6,SSD,Commercial,0
,,,,
6/18/2017 8:08,US7,HDD,PCI,391
,,,,
6/18/2017 9:08,AP5,HDD,Commercial,267
,,,,
6/18/2017 9:08,EM3,HDD,Commercial,1277
,,,,
6/18/2017 9:08,EM3,SSD,Commercial,1728
,,,,
6/18/2017 9:08,SYD10,HDD,Commercial,1536
,,,,
6/18/2017 9:08,SYD10,SSD,Commercial,14
,,,,
6/18/2017 9:08,US2,HDD,Commercial,4855
,,,,
6/18/2017 9:08,US2,SSD,Commercial,2579
,,,,
6/18/2017 9:08,US2,SSD,Commercial,27
,,,,
6/18/2017 9:08,US6,HDD,Commercial,28
,,,,
6/18/2017 9:08,US6,SSD,Commercial,0
,,,,
6/18/2017 9:08,US7,HDD,PCI,393
,,,,
6/18/2017 10:08,AP5,HDD,Commercial,263
,,,,
6/18/2017 10:08,EM3,HDD,Commercial,1449
,,,,
6/18/2017 10:08,EM3,SSD,Commercial,1728
,,,,
6/18/2017 10:08,SYD10,HDD,Commercial,1537
,,,,
6/18/2017 10:08,SYD10,SSD,Commercial,14
,,,,
6/18/2017 10:08,US2,HDD,Commercial,4856
,,,,
6/18/2017 10:08,US2,SSD,Commercial,2579
,,,,
6/18/2017 10:08,US2,SSD,Commercial,27
,,,,
6/18/2017 10:08,US6,HDD,Commercial,25
,,,,
6/18/2017 10:08,US6,SSD,Commercial,0
,,,,
6/18/2017 10:08,US7,HDD,PCI,393
,,,,
6/18/2017 11:09,AP5,HDD,Commercial,270
,,,,
6/18/2017 11:09,EM3,HDD,Commercial,1655
,,,,
6/18/2017 11:09,EM3,SSD,Commercial,1728
,,,,
6/18/2017 11:09,SYD10,HDD,Commercial,1537
,,,,
6/18/2017 11:09,SYD10,SSD,Commercial,14
,,,,
6/18/2017 11:09,US2,HDD,Commercial,4897
,,,,
6/18/2017 11:09,US2,SSD,Commercial,2579
,,,,
6/18/2017 11:09,US2,SSD,Commercial,27
,,,,
6/18/2017 11:09,US6,HDD,Commercial,25
,,,,
6/18/2017 11:09,US6,SSD,Commercial,0
,,,,
6/18/2017 11:09,US7,HDD,PCI,391
,,,,
6/18/2017 12:08,AP5,HDD,Commercial,264
,,,,
6/18/2017 12:08,EM3,HDD,Commercial,1657
,,,,
6/18/2017 12:08,EM3,SSD,Commercial,1728
,,,,
6/18/2017 12:08,SYD10,HDD,Commercial,1536
,,,,
6/18/2017 12:08,SYD10,SSD,Commercial,14
,,,,
6/18/2017 12:08,US2,HDD,Commercial,4887
,,,,
6/18/2017 12:08,US2,SSD,Commercial,2579
,,,,
6/18/2017 12:08,US2,SSD,Commercial,27
,,,,
6/18/2017 12:08,US6,HDD,Commercial,25
,,,,
6/18/2017 12:08,US6,SSD,Commercial,0
,,,,
6/18/2017 12:08,US7,HDD,PCI,392
,,,,
6/18/2017 13:09,AP5,HDD,Commercial,266
,,,,
6/18/2017 13:09,EM3,HDD,Commercial,1661
,,,,
6/18/2017 13:09,EM3,SSD,Commercial,1728
,,,,
6/18/2017 13:09,SYD10,HDD,Commercial,1536
,,,,
6/18/2017 13:09,SYD10,SSD,Commercial,14
,,,,
6/18/2017 13:09,US2,HDD,Commercial,4854
,,,,
6/18/2017 13:09,US2,SSD,Commercial,2579
,,,,
6/18/2017 13:09,US2,SSD,Commercial,27
,,,,
6/18/2017 13:09,US6,HDD,Commercial,26
,,,,
6/18/2017 13:09,US6,SSD,Commercial,0
,,,,
6/18/2017 13:09,US7,HDD,PCI,391
,,,,
6/18/2017 14:08,AP5,HDD,Commercial,267
,,,,
6/18/2017 14:08,EM3,HDD,Commercial,1660
,,,,
6/18/2017 14:08,EM3,SSD,Commercial,1728
,,,,
6/18/2017 14:08,SYD10,HDD,Commercial,1538
,,,,
6/18/2017 14:08,SYD10,SSD,Commercial,14
,,,,
6/18/2017 14:08,US2,HDD,Commercial,4885
,,,,
6/18/2017 14:08,US2,SSD,Commercial,2579
,,,,
6/18/2017 14:08,US2,SSD,Commercial,27
,,,,
6/18/2017 14:08,US6,HDD,Commercial,29
,,,,
6/18/2017 14:08,US6,SSD,Commercial,0
,,,,
6/18/2017 14:08,US7,HDD,PCI,391
,,,,
6/18/2017 15:09,AP5,HDD,Commercial,267
,,,,
6/18/2017 15:09,EM3,HDD,Commercial,1658
,,,,
6/18/2017 15:09,EM3,SSD,Commercial,1728
,,,,
6/18/2017 15:09,SYD10,HDD,Commercial,1536
,,,,
6/18/2017 15:09,SYD10,SSD,Commercial,14
,,,,
6/18/2017 15:09,US2,HDD,Commercial,4885
,,,,
6/18/2017 15:09,US2,SSD,Commercial,2579
,,,,
6/18/2017 15:09,US2,SSD,Commercial,27
,,,,
6/18/2017 15:09,US6,HDD,Commercial,25
,,,,
6/18/2017 15:09,US6,SSD,Commercial,0
,,,,
6/18/2017 15:09,US7,HDD,PCI,391
,,,,
6/18/2017 16:08,AP5,HDD,Commercial,264
,,,,
6/18/2017 16:08,EM3,HDD,Commercial,1659
,,,,
6/18/2017 16:08,EM3,SSD,Commercial,1728
,,,,
6/18/2017 16:08,SYD10,HDD,Commercial,1547
,,,,
6/18/2017 16:08,SYD10,SSD,Commercial,14
,,,,
6/18/2017 16:08,US2,HDD,Commercial,4887
,,,,
6/18/2017 16:08,US2,SSD,Commercial,2579
,,,,
6/18/2017 16:08,US2,SSD,Commercial,27
,,,,
6/18/2017 16:08,US6,HDD,Commercial,25
,,,,
6/18/2017 16:08,US6,SSD,Commercial,0
,,,,
6/18/2017 16:08,US7,HDD,PCI,393
,,,,
6/18/2017 17:09,AP5,HDD,Commercial,268
,,,,
6/18/2017 17:09,EM3,HDD,Commercial,1660
,,,,
6/18/2017 17:09,EM3,SSD,Commercial,1728
,,,,
6/18/2017 17:09,SYD10,HDD,Commercial,1542
,,,,
6/18/2017 17:09,SYD10,SSD,Commercial,14
,,,,
6/18/2017 17:09,US2,HDD,Commercial,4889
,,,,
6/18/2017 17:09,US2,SSD,Commercial,2579
,,,,
6/18/2017 17:09,US2,SSD,Commercial,27
,,,,
6/18/2017 17:09,US6,HDD,Commercial,24
,,,,
6/18/2017 17:09,US6,SSD,Commercial,0
,,,,
6/18/2017 17:09,US7,HDD,PCI,392
,,,,
6/18/2017 18:08,AP5,HDD,Commercial,262
,,,,
6/18/2017 18:08,EM3,HDD,Commercial,1664
,,,,
6/18/2017 18:08,EM3,SSD,Commercial,1728
,,,,
6/18/2017 18:08,SYD10,HDD,Commercial,1539
,,,,
6/18/2017 18:08,SYD10,SSD,Commercial,14
,,,,
6/18/2017 18:08,US2,HDD,Commercial,4849
,,,,
6/18/2017 18:08,US2,SSD,Commercial,2579
,,,,
6/18/2017 18:08,US2,SSD,Commercial,27
,,,,
6/18/2017 18:08,US6,HDD,Commercial,26
,,,,
6/18/2017 18:08,US6,SSD,Commercial,0
,,,,
6/18/2017 18:08,US7,HDD,PCI,391
,,,,
6/18/2017 19:09,AP5,HDD,Commercial,265
,,,,
6/18/2017 19:09,EM3,HDD,Commercial,1664
,,,,
6/18/2017 19:09,EM3,SSD,Commercial,1728
,,,,
6/18/2017 19:09,SYD10,HDD,Commercial,1542
,,,,
6/18/2017 19:09,SYD10,SSD,Commercial,14
,,,,
6/18/2017 19:09,US2,HDD,Commercial,4892
,,,,
6/18/2017 19:09,US2,SSD,Commercial,2579
,,,,
6/18/2017 19:09,US2,SSD,Commercial,27
,,,,
6/18/2017 19:09,US6,HDD,Commercial,28
,,,,
6/18/2017 19:09,US6,SSD,Commercial,0
,,,,
6/18/2017 19:09,US7,HDD,PCI,391
,,,,
6/18/2017 20:09,AP5,HDD,Commercial,265
,,,,
6/18/2017 20:09,EM3,HDD,Commercial,1664
,,,,
6/18/2017 20:09,EM3,SSD,Commercial,1728
,,,,
6/18/2017 20:09,SYD10,HDD,Commercial,1538
,,,,
6/18/2017 20:09,SYD10,SSD,Commercial,14
,,,,
6/18/2017 20:09,US2,HDD,Commercial,4851
,,,,
6/18/2017 20:09,US2,SSD,Commercial,2579
,,,,
6/18/2017 20:09,US2,SSD,Commercial,27
,,,,
6/18/2017 20:09,US6,HDD,Commercial,33
,,,,
6/18/2017 20:09,US6,SSD,Commercial,0
,,,,
6/18/2017 20:09,US7,HDD,PCI,391
,,,,
6/18/2017 21:25,AP5,HDD,Commercial,266
,,,,
6/18/2017 21:25,EM3,HDD,Commercial,1668
,,,,
6/18/2017 21:25,EM3,SSD,Commercial,1728
,,,,
6/18/2017 21:25,SYD10,HDD,Commercial,1536
,,,,
6/18/2017 21:25,SYD10,SSD,Commercial,14
,,,,
6/18/2017 21:25,US2,HDD,Commercial,4860
,,,,
6/18/2017 21:25,US2,SSD,Commercial,2579
,,,,
6/18/2017 21:25,US2,SSD,Commercial,27
,,,,
6/18/2017 21:25,US6,HDD,Commercial,25
,,,,
6/18/2017 21:25,US6,SSD,Commercial,0
,,,,
6/18/2017 21:25,US7,HDD,PCI,393
,,,,
6/18/2017 22:25,AP5,HDD,Commercial,265
,,,,
6/18/2017 22:25,EM3,HDD,Commercial,1664
,,,,
6/18/2017 22:25,EM3,SSD,Commercial,1728
,,,,
6/18/2017 22:25,SYD10,HDD,Commercial,1537
,,,,
6/18/2017 22:25,SYD10,SSD,Commercial,14
,,,,
6/18/2017 22:25,US2,HDD,Commercial,4895
,,,,
6/18/2017 22:25,US2,SSD,Commercial,2579
,,,,
6/18/2017 22:25,US2,SSD,Commercial,30
,,,,
6/18/2017 22:25,US6,HDD,Commercial,25
,,,,
6/18/2017 22:25,US6,SSD,Commercial,0
,,,,
6/18/2017 22:25,US7,HDD,PCI,393
,,,,
6/18/2017 23:25,AP5,HDD,Commercial,270
,,,,
6/18/2017 23:25,EM3,HDD,Commercial,1664
,,,,
6/18/2017 23:25,EM3,SSD,Commercial,1728
,,,,
6/18/2017 23:25,SYD10,HDD,Commercial,1537
,,,,
6/18/2017 23:25,SYD10,SSD,Commercial,14
,,,,
6/18/2017 23:25,US2,HDD,Commercial,4896
,,,,
6/18/2017 23:25,US2,SSD,Commercial,2579
,,,,
6/18/2017 23:25,US2,SSD,Commercial,30
,,,,
6/18/2017 23:25,US6,HDD,Commercial,25
,,,,
6/18/2017 23:25,US6,SSD,Commercial,0
,,,,
6/18/2017 23:25,US7,HDD,PCI,392
,,,,
6/19/2017 0:26,AP5,HDD,Commercial,267
,,,,
6/19/2017 0:26,EM3,HDD,Commercial,1664
,,,,
6/19/2017 0:26,EM3,SSD,Commercial,1728
,,,,
6/19/2017 0:26,SYD10,HDD,Commercial,1535
,,,,
6/19/2017 0:26,SYD10,SSD,Commercial,14
,,,,
6/19/2017 0:26,US2,HDD,Commercial,4865
,,,,
6/19/2017 0:26,US2,SSD,Commercial,2580
,,,,
6/19/2017 0:26,US2,SSD,Commercial,27
,,,,
6/19/2017 0:26,US6,HDD,Commercial,25
,,,,
6/19/2017 0:26,US6,SSD,Commercial,0
,,,,
6/19/2017 0:26,US7,HDD,PCI,393
,,,,
6/19/2017 1:25,AP5,HDD,Commercial,308
,,,,
6/19/2017 1:25,EM3,HDD,Commercial,1665
,,,,
6/19/2017 1:25,EM3,SSD,Commercial,1728
,,,,
6/19/2017 1:25,SYD10,HDD,Commercial,1538
,,,,
6/19/2017 1:25,SYD10,SSD,Commercial,14
,,,,
6/19/2017 1:25,US2,HDD,Commercial,4849
,,,,
6/19/2017 1:25,US2,SSD,Commercial,2579
,,,,
6/19/2017 1:25,US2,SSD,Commercial,27
,,,,
6/19/2017 1:25,US6,HDD,Commercial,26
,,,,
6/19/2017 1:25,US6,SSD,Commercial,0
,,,,
6/19/2017 1:25,US7,HDD,PCI,394
,,,,
6/19/2017 2:26,AP5,HDD,Commercial,436
,,,,
6/19/2017 2:26,EM3,HDD,Commercial,1666
,,,,
6/19/2017 2:26,EM3,SSD,Commercial,1728
,,,,
6/19/2017 2:26,SYD10,HDD,Commercial,1537
,,,,
6/19/2017 2:26,SYD10,SSD,Commercial,14
,,,,
6/19/2017 2:26,US2,HDD,Commercial,4862
,,,,
6/19/2017 2:26,US2,SSD,Commercial,2580
,,,,
6/19/2017 2:26,US2,SSD,Commercial,27
,,,,
6/19/2017 2:26,US6,HDD,Commercial,30
,,,,
6/19/2017 2:26,US6,SSD,Commercial,0
,,,,
6/19/2017 2:26,US7,HDD,PCI,393
,,,,
6/19/2017 3:26,AP5,HDD,Commercial,372
,,,,
6/19/2017 3:26,EM3,HDD,Commercial,1664
,,,,
6/19/2017 3:26,EM3,SSD,Commercial,1728
,,,,
6/19/2017 3:26,SYD10,HDD,Commercial,1537
,,,,
6/19/2017 3:26,SYD10,SSD,Commercial,14
,,,,
6/19/2017 3:26,US2,HDD,Commercial,4863
,,,,
6/19/2017 3:26,US2,SSD,Commercial,2579
,,,,
6/19/2017 3:26,US2,SSD,Commercial,27
,,,,
6/19/2017 3:26,US6,HDD,Commercial,25
,,,,
6/19/2017 3:26,US6,SSD,Commercial,0
,,,,
6/19/2017 3:26,US7,HDD,PCI,393
,,,,
6/19/2017 4:26,AP5,HDD,Commercial,369
,,,,
6/19/2017 4:26,EM3,HDD,Commercial,1665
,,,,
6/19/2017 4:26,EM3,SSD,Commercial,1728
,,,,
6/19/2017 4:26,SYD10,HDD,Commercial,1537
,,,,
6/19/2017 4:26,SYD10,SSD,Commercial,14
,,,,
6/19/2017 4:26,US2,HDD,Commercial,4854
,,,,
6/19/2017 4:26,US2,SSD,Commercial,2579
,,,,
6/19/2017 4:26,US2,SSD,Commercial,27
,,,,
6/19/2017 4:26,US6,HDD,Commercial,25
,,,,
6/19/2017 4:26,US6,SSD,Commercial,0
,,,,
6/19/2017 4:26,US7,HDD,PCI,395
,,,,
6/19/2017 5:25,AP5,HDD,Commercial,308
,,,,
6/19/2017 5:25,EM3,HDD,Commercial,1666
,,,,
6/19/2017 5:25,EM3,SSD,Commercial,1728
,,,,
6/19/2017 5:25,SYD10,HDD,Commercial,1540
,,,,
6/19/2017 5:25,SYD10,SSD,Commercial,14
,,,,
6/19/2017 5:25,US2,HDD,Commercial,4852
,,,,
6/19/2017 5:25,US2,SSD,Commercial,2579
,,,,
6/19/2017 5:25,US2,SSD,Commercial,27
,,,,
6/19/2017 5:25,US6,HDD,Commercial,24
,,,,
6/19/2017 5:25,US6,SSD,Commercial,0
,,,,
6/19/2017 5:25,US7,HDD,PCI,394
,,,,
6/19/2017 6:25,AP5,HDD,Commercial,301
,,,,
6/19/2017 6:25,EM3,HDD,Commercial,1669
,,,,
6/19/2017 6:25,EM3,SSD,Commercial,1728
,,,,
6/19/2017 6:25,SYD10,HDD,Commercial,1537
,,,,
6/19/2017 6:25,SYD10,SSD,Commercial,14
,,,,
6/19/2017 6:25,US2,HDD,Commercial,4861
,,,,
6/19/2017 6:25,US2,SSD,Commercial,2579
,,,,
6/19/2017 6:25,US2,SSD,Commercial,27
,,,,
6/19/2017 6:25,US6,HDD,Commercial,23
,,,,
6/19/2017 6:25,US6,SSD,Commercial,0
,,,,
6/19/2017 6:25,US7,HDD,PCI,393
,,,,
6/19/2017 7:09,AP5,HDD,Commercial,307
,,,,
6/19/2017 7:09,EM3,HDD,Commercial,1658
,,,,
6/19/2017 7:09,EM3,SSD,Commercial,1728
,,,,
6/19/2017 7:09,SYD10,HDD,Commercial,1542
,,,,
6/19/2017 7:09,SYD10,SSD,Commercial,14
,,,,
6/19/2017 7:09,US2,HDD,Commercial,4854
,,,,
6/19/2017 7:09,US2,SSD,Commercial,2579
,,,,
6/19/2017 7:09,US2,SSD,Commercial,27
,,,,
6/19/2017 7:09,US6,HDD,Commercial,22
,,,,
6/19/2017 7:09,US6,SSD,Commercial,0
,,,,
6/19/2017 7:09,US7,HDD,PCI,393
,,,,
6/19/2017 8:09,AP5,HDD,Commercial,306
,,,,
6/19/2017 8:09,EM3,HDD,Commercial,1652
,,,,
6/19/2017 8:09,EM3,SSD,Commercial,1728
,,,,
6/19/2017 8:09,SYD10,HDD,Commercial,1541
,,,,
6/19/2017 8:09,SYD10,SSD,Commercial,14
,,,,
6/19/2017 8:09,US2,HDD,Commercial,4852
,,,,
6/19/2017 8:09,US2,SSD,Commercial,2579
,,,,
6/19/2017 8:09,US2,SSD,Commercial,27
,,,,
6/19/2017 8:09,US6,HDD,Commercial,22
,,,,
6/19/2017 8:09,US6,SSD,Commercial,0
,,,,
6/19/2017 8:09,US7,HDD,PCI,393
,,,,
6/19/2017 9:09,AP5,HDD,Commercial,373
,,,,
6/19/2017 9:09,EM3,HDD,Commercial,1653
,,,,
6/19/2017 9:09,EM3,SSD,Commercial,1728
,,,,
6/19/2017 9:09,SYD10,HDD,Commercial,1545
,,,,
6/19/2017 9:09,SYD10,SSD,Commercial,14
,,,,
6/19/2017 9:09,US2,HDD,Commercial,4855
,,,,
6/19/2017 9:09,US2,SSD,Commercial,2579
,,,,
6/19/2017 9:09,US2,SSD,Commercial,27
,,,,
6/19/2017 9:09,US6,HDD,Commercial,22
